datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude,year,month
2/27/2014 20:00,glenelg,md,us,fireball,60,1 minute,Fireball floating slowly low then vanishing.,3/18/2014,39.2642,-76.9928,2014.0,2.0
2/27/2014 20:30,springfield,ma,us,circle,300,~5 minutes,3 white lights circling in formations around 1 big white light.,5/2/2014,42.1014,-72.5903,2014.0,2.0
2/27/2014 21:00,montgomery/millbrook,al,,triangle,600,10 minutes,Triangle shaped ufo with white lights.,3/18/2014,32.4799,-86.3619,2014.0,2.0
2/27/2014 21:33,attica,ny,us,circle,300,5 minutes,We were driving on a road inroute to our home and seen an orange glow in the sky on the next hill over near where they had just put up,3/18/2014,42.8642,-78.2806,2014.0,2.0
2/27/2014 21:45,chicago heights,il,us,circle,8,8 seconds,I was outside back yard clear night and bright white light made downward path gaining speed and disappeared.,3/18/2014,41.5061,-87.6356,2014.0,2.0
2/27/2014 22:00,kamloops (canada),bc,ca,disk,3600,1 hour,Flashing red&#44 white and blue diamond shape in the sky for over a half hour it has slowly shifted.  ((NUFORC Note:  Sirius??  PD)),3/18/2014,50.6667,-120.3333,2014.0,2.0
2/27/2014 22:55,hixson,tn,us,triangle,12,12 seconds,Triangular object with no lights gliding across the night sky.,3/18/2014,35.1406,-85.2328,2014.0,2.0
2/28/2014 1:00,claremore,ok,us,light,10800,3 hours,Blue and red flashing lights in Oklahoma.,4/24/2014,36.3125,-95.6158,2014.0,2.0
2/28/2014 5:20,princeton,wv,us,light,2400,40 minutes,Brite white star light object positioned from the E followed me to  my work site on Fri. a.m..,3/18/2014,37.3661,-81.1028,2014.0,2.0
2/28/2014 8:10,saco,me,us,fireball,30,30 seconds,Reddish orange colored lights scattered across a small part of the sky moving slowly into the darkness holy f is all i can say.,3/18/2014,43.5008,-70.4433,2014.0,2.0
2/28/2014 9:30,rochester,ny,us,light,5,<5 seconds,Bright light speeding across the sky in a straight line faster than anything I have ever seen before.,3/18/2014,43.1547,-77.6158,2014.0,2.0
2/28/2014 9:35,ocean shores,wa,us,light,10,~10 seconds,Bright light moving upwards between Serius and Orions Belt.,3/18/2014,46.9739,-124.155,2014.0,2.0
2/28/2014 16:00,huntsville,al,us,,240,3-4 minutes,Small egg shaped with what looked like fire at the base.,3/18/2014,34.7303,-86.5861,2014.0,2.0
2/28/2014 17:56,westfield,nj,us,disk,600,10 minutes,Circles around jets.,3/18/2014,40.6589,-74.3478,2014.0,2.0
2/28/2014 18:00,schenectady,ny,us,changing,300,5 minutes,UFO sighted in Schenectady County 02/28/2014.,3/18/2014,42.8142,-73.94,2014.0,2.0
2/28/2014 19:00,salem,or,us,light,120,2 minutes,Dual&#44 nondescript white lights hovering motionless over the interstate.,3/18/2014,44.9431,-123.0339,2014.0,2.0
2/28/2014 20:35,evansville,in,us,circle,240,4 minutes,Three orange lights make a triangle over east side of Evansville&#44 IN.,3/18/2014,37.9747,-87.5558,2014.0,2.0
2/28/2014 21:30,canandaigua,ny,us,teardrop,5,~5 seconds,Falling fireball lit up the sky,3/18/2014,42.8742,-77.2883,2014.0,2.0
2/28/2014 21:30,winslow township,nj,,fireball,2,2 seconds,Small green fireball/light shoots straight down.,3/18/2014,39.6574,-74.8623,2014.0,2.0
2/28/2014 21:50,dover,fl,us,unknown,300,5 minutes,Stationary red and green lights flashing low in the sky.,3/18/2014,27.9939,-82.2197,2014.0,2.0
2/28/2014 22:00,gorham,me,us,triangle,600,10 minutes,Three separate objects proceeding one by one towards the same direction.,3/18/2014,43.6794,-70.4447,2014.0,2.0
2/28/2014 22:30,imperial,mo,us,other,600,10 minutes,Bright orange lights flying a North/West direction&#44 large groups at first then one at a time.,3/18/2014,38.3697,-90.3783,2014.0,2.0
2/28/2014 22:45,vancouver,wa,us,light,120,2 minutes,Blue and red blinking light flying strangely in the sky.,5/2/2014,45.6389,-122.6603,2014.0,2.0
2/28/2014 23:00,pittsburgh,pa,us,light,300,5 minutes,Round circles of light chasing each other in sky at high rate of speed.,3/18/2014,40.4406,-79.9961,2014.0,2.0
2/3/2014 15:00,brentwood,ca,us,disk,60,1 minute,Plunged at high speed into ocean.,2/7/2014,37.9319,-121.6947,2014.0,2.0
2/3/2014 19:00,hooksett,nh,us,sphere,600,10 minutes,Seen all over the US.,2/7/2014,43.0967,-71.4656,2014.0,2.0
2/3/2014 19:40,rojales (spain),,,triangle,60,60 seconds,A triangle with three bright lights &#33&#33,2/7/2014,38.086,-0.7236,2014.0,2.0
2/3/2014 20:00,placitas,nm,us,light,20,20 seconds,Satellites don&#39t normally follow one right after another on the same path or seem to move that fast.,2/7/2014,35.3069,-106.4242,2014.0,2.0
2/3/2014 20:00,ritzville,wa,us,cone,3600,1 hour,&#39Cone-shaped mystery near Orion.,2/7/2014,47.1275,-118.3789,2014.0,2.0
2/3/2014 20:00,ritzville,wa,us,cone,3600,1 hour,&#39cone-shaped mystery near Orion.,5/8/2014,47.1275,-118.3789,2014.0,2.0
2/3/2014 21:00,san jose,ca,us,triangle,300,5 minutes,Triangular bodies with flashing lights midway between downtown and south San Jose on highway 87,2/7/2014,37.3394,-121.8939,2014.0,2.0
2/3/2014 23:15,dekalb,il,us,fireball,3,3 seconds,Green Fireball Sighting.,3/18/2014,41.9294,-88.7503,2014.0,2.0
2/4/2014 0:00,puyallup,wa,us,sphere,300,~5 minutes,Red sphere moved across the sky in a straight line.,2/7/2014,47.1856,-122.2917,2014.0,2.0
2/4/2014 7:42,revere,mn,us,triangle,5,5 seconds,Driving into work this morning heading east on hwy 14 towards Lamberton&#44 Mn.approximately 7:40-AM. triangular shape  craft investigatin,2/7/2014,44.2239,-95.3642,2014.0,2.0
2/4/2014 9:45,denver,co,us,oval,60,60 seconds,Black oval shaped object moving slow with no change in elevation.  Snowy conditions and low clouds&#44 but object was well below clouds.,2/7/2014,39.7392,-104.9842,2014.0,2.0
2/4/2014 14:48,in-flight (between tn and ca),,,other,10,10 seconds,Black object moving very fast seen from commercial airline flight&#44 which disappeared when witness briefly looked away.,2/7/2014,38.5843,-108.0731,2014.0,2.0
2/4/2014 18:05,west friendship area,md,,sphere,240,3-4 minutes,4 dimly white sphere shaped objects; independent rapid movement; at times would form into one object,2/7/2014,39.0706,-75.7733,2014.0,2.0
2/4/2014 19:30,st. petersburg,fl,us,other,180,3 minutes,While walking my dog &#44 I saw a star like object move and disappeared .,2/7/2014,27.7706,-82.6794,2014.0,2.0
2/4/2014 19:50,north las vegas,nv,us,circle,180,3 minutes,Turquoise orb pulsing in North Las Vegas neighborhood.,2/7/2014,36.1989,-115.1167,2014.0,2.0
2/4/2014 21:58,huntington,wv,us,other,10,10 seconds,Weird&#44 maybe a meteor passing through atmosphere. But on and off blue then red&#44 orange and back to blue strobing light. Illuminating th,2/7/2014,38.4192,-82.4453,2014.0,2.0
2/4/2014 23:09,butler,tn,us,light,360,6 minutes,An infrared security camera records a bright orb casting light on the ground.,2/7/2014,36.3533,-82.0325,2014.0,2.0
2/5/2014 0:40,beckley,wv,us,formation,30,30 seconds,There was a boom at about 4:06pm that was felt in 3 different counties and tonight well at 12:40am on 2/5/14 I went out to look at the,2/7/2014,37.7781,-81.1883,2014.0,2.0
2/5/2014 1:45,campbellsville,ky,us,unknown,1200,20 minutes,I don&#39t know if it was UFO&#39s but for 20 minutes a loud trumpet sound could be heard in the sky above campbellsville university. A lot o,2/7/2014,37.3433,-85.3419,2014.0,2.0
2/5/2014 2:00,spokane,wa,us,disk,2640,44 minutes,Hovering&#44 undentified&#44 flying object that changed colors and traveled through the sky,2/7/2014,47.6589,-117.425,2014.0,2.0
2/5/2014 12:52,slidell,la,us,circle,45,45 seconds,Greyish silver object over Slidell&#44LA,2/7/2014,30.275,-89.7811,2014.0,2.0
2/5/2014 15:20,spokane,wa,us,sphere,240,3-4 minutes,Large bright stationary spherical object appearing to be with earth atmosphere about 45 degrees above horizon.,2/27/2014,47.6589,-117.425,2014.0,2.0
2/5/2014 17:55,fort myers,fl,us,other,300,5 minutes,Large bright U shaped (horseshoe/double tongue fork) looking object falling from the sky.,2/14/2014,26.6403,-81.8725,2014.0,2.0
2/5/2014 18:45,durham,nc,us,chevron,180,3 minutes,I was driving Eastbound on the interstate&#44 when I looked to my left and sighted five blue glowing lights in a chevron&#44 or V-shaped form,2/7/2014,35.9939,-78.8989,2014.0,2.0
2/5/2014 19:00,mobile,al,us,,180,hours,I was at my house outside and saw seven stars moving headed over my house.  I have seen many things. One night the star came down and s,2/7/2014,30.6942,-88.0431,2014.0,2.0
2/5/2014 19:30,columbia falls,mt,us,light,600,5-10 minutes,Extremely bright light south west of Columbia Falls,2/7/2014,48.3725,-114.1806,2014.0,2.0
2/5/2014 19:30,mesa,az,us,oval,120,1-2 minutes,2 orange glowing orb hovering in the sky by the South 202 and McKellips,2/7/2014,33.4222,-111.8219,2014.0,2.0
2/5/2014 20:10,independence,or,us,light,120,2 minutes,Independence Or Orange Light Ball UFO,2/7/2014,44.8514,-123.1856,2014.0,2.0
2/5/2014 21:00,deerfield beach,fl,us,light,300,5 minutes,2  bright round orange balls flying close together for a few minutes ( maybe 3). One diappears completely. The other travels a bit&#44 the,2/7/2014,26.3181,-80.1,2014.0,2.0
2/5/2014 21:00,hershey,pa,us,light,10,10 seconds,Bright flash of light.  Solid white object in the sky. disappeared after a couple seconds. seen while driving .,2/7/2014,40.2858,-76.6506,2014.0,2.0
2/5/2014 21:00,moreno valley,ca,us,light,300,5 minutes,So me and my guardian were getting home along with my siblings and wen we pull up we see 4 lights flying perfectly aligned and we stare,2/14/2014,33.9375,-117.2297,2014.0,2.0
2/5/2014 21:12,wahiawa,hi,us,circle,40,0.4,One Bright Red Fire Looking Round Light with Seven Smaller White Lights Following In Weird Pattern Moving West (Hawaii),2/7/2014,21.5028,-158.0236,2014.0,2.0
2/6/2014 3:45,strafford,nh,us,oval,120,minutes,Orb Northwest of Strafford&#44 NH.,2/7/2014,43.3269,-71.1847,2014.0,2.0
2/6/2014 5:54,las vegas,nv,us,formation,600,6-10 minutes,White shadowy lights flying in circular patterns.,2/7/2014,36.175,-115.1364,2014.0,2.0
2/6/2014 7:00,chilliwack (canada),bc,ca,,3600,1 hour,((NUFORC Note:  Witness provides no information.  Elects to remain anonymous; provides no contact information.  PD)),2/7/2014,49.1667,-121.95,2014.0,2.0
2/6/2014 13:45,portland,or,us,light,1200,20 minutes,Bright star light opject moving slowly in a giggling motion  across the sky Miller/Barnes rd Portland Oregon.,2/14/2014,45.5236,-122.675,2014.0,2.0
2/6/2014 15:15,middleton,wi,us,cylinder,300,5 minutes,Hover for a few minutes&#44 was shiny silver&#44 sun reflects on it. moves slowly like gliding. no sound. after it was gone seen orbs of ligh,2/14/2014,43.0972,-89.5042,2014.0,2.0
2/6/2014 16:39,borrego springs,ca,us,other,5,5 seconds,Glare again seen.,2/27/2014,33.2558,-116.3742,2014.0,2.0
2/6/2014 17:17,new paltz,ny,us,changing,15,~15 seconds,Dark matte&#44 wedge-shaped craft; AM radio interference.,2/7/2014,41.7475,-74.0872,2014.0,2.0
2/6/2014 17:45,clarksburg,md,us,light,30,30 seconds,Steady bright white light and then it disappeared.,2/14/2014,39.2386,-77.2797,2014.0,2.0
2/6/2014 18:10,hope mills,nc,us,disk,30,30 seconds,Brightly lit UFO seen in Hope Mills during daylight hours.,2/7/2014,34.9703,-78.9456,2014.0,2.0
2/6/2014 18:30,las vegas,nv,us,circle,20,20 seconds,Dark circular object moving to the west from the Las Vegas Strip.,2/7/2014,36.175,-115.1364,2014.0,2.0
2/6/2014 18:43,idaho falls,id,us,circle,60,1 minute,Large circular craft with 5-6 bright lights traveling at a slow rate and low to the ground.,2/7/2014,43.4667,-112.0333,2014.0,2.0
2/6/2014 21:00,new york city (queens),ny,us,circle,300,5 minutes,Bright red cycle over Queens County&#44 NYC&#44 on east night skyline.  Moving fast and staying on one place.,2/14/2014,40.7142,-74.0064,2014.0,2.0
2/7/2014 0:00,ravenna,oh,us,light,900,15 minutes,Bright orange glowing orbs viewed in Ravenna&#44 Ohio.,2/21/2014,41.1575,-81.2422,2014.0,2.0
2/7/2014 0:15,lavras (minas gerais) (brazil),,,unknown,60,1 minute,Ufo crashed n exploded or probed crashed n exploded. 15 witnesses.  Next nite other moving lights in sky same area.,2/14/2014,-21.2485,-45.0014,2014.0,2.0
2/7/2014 1:40,laconia,nh,us,light,1200,20 minutes,Ball of light changing colors and hovering over downtown Laconia NH.,2/7/2014,43.5278,-71.4708,2014.0,2.0
2/7/2014 3:50,ridgecrest,ca,us,unknown,50,50 seconds,3 round lights and bobbing up and down while gliding slowly above Ridgcrest Ca.,2/7/2014,35.6225,-117.67,2014.0,2.0
2/7/2014 4:10,henderson,nv,us,oval,1.5,1.5 seconds,Blue halow apears and leaves at incredible speeds.,2/7/2014,36.0397,-114.9811,2014.0,2.0
2/7/2014 11:32,pie town,nm,us,disk,180,2-3 minutes,Two I-Phone Camera Shots Reveal Three Partially De-cloaked Disks; Possible cloaked Mother-Ship.,2/14/2014,34.2983,-108.1342,2014.0,2.0
2/7/2014 17:18,veradale,wa,us,triangle,2,2 seconds,Bright white light triangle shape turns green moving extremely fast across sky 2 seconds then dissappears,2/14/2014,47.6569,-117.1953,2014.0,2.0
2/7/2014 17:30,hamilton,mt,us,oval,3,2-3 seconds,Green org zoomed over Hamilton while still daylight.,2/14/2014,46.2469,-114.1594,2014.0,2.0
2/7/2014 18:00,bozeman,mt,us,circle,3,3 seconds,Saw a bright green superbollide meteor&#44 visible during twilight.  Green.,2/14/2014,45.6797,-111.0378,2014.0,2.0
2/7/2014 18:06,tonasket,wa,us,cigar,180,2-3 minutes,Long dark object with a white light in the front and a very bright blue light at the rear glided silently above our vehicle at 150 ft.,2/14/2014,48.7053,-119.4383,2014.0,2.0
2/7/2014 18:15,upland,ca,us,circle,10,10 seconds,Atypical bright light  much brighter than the sharp flashes of a jumbo jet.  The flashes were much smoother as they faded or blinked if,2/14/2014,34.0975,-117.6475,2014.0,2.0
2/7/2014 18:30,harriman,ny,us,fireball,2,2 seconds,Fireball streaking across the sky over I-87 NY thruway between exits 16-17 at approximately 6:30 pm on 2/7/14.,2/14/2014,41.3083,-74.145,2014.0,2.0
2/7/2014 19:00,houma,la,us,circle,20,20 seconds,My mom&#44 brother and I walked outside to sit on the porch. looking up in the sky we saw a light shaped like a circle. As i pulled my pho,2/21/2014,29.5956,-90.7194,2014.0,2.0
2/7/2014 19:50,madison lake,mn,us,light,120,1-2 minutes,Three orange lights in the sky.,2/14/2014,44.2044,-93.8153,2014.0,2.0
2/7/2014 20:50,salt lake city,ut,us,fireball,120,1-2 minutes,Large red bright orb releasing a smaller red orb towards the ground.,2/14/2014,40.7608,-111.8903,2014.0,2.0
2/7/2014 20:54,garden grove,ca,us,unknown,60,~1 minute,A green object was in the sky&#44 moved at a high velocity&#44 stopped&#44 hovered&#44 and moved in the opposite direction at a high velocity.,2/14/2014,33.7739,-117.9406,2014.0,2.0
2/7/2014 20:55,pasadena,md,us,unknown,20,20 seconds,Two orange glowing lights appeared hovering and slowly descending.,2/14/2014,39.1072,-76.5714,2014.0,2.0
2/7/2014 20:55,rochester,ny,us,light,120,~2 minutes,Solid bright orange light flying low and very quickly.,2/14/2014,43.1547,-77.6158,2014.0,2.0
2/7/2014 21:00,apex,nc,us,light,30,30 seconds,Low flying&#44 fast moving&#44 light disappears into thin air.,2/14/2014,35.7325,-78.8506,2014.0,2.0
2/7/2014 21:00,gilbert,az,us,other,120,~2 minutes,Yellow lights over south Phoenix fade quickly out of sight 2-7-14 apx 21:00,2/14/2014,33.3528,-111.7883,2014.0,2.0
2/7/2014 21:30,sarnia (canada),on,ca,triangle,120,1-2 minutes,Triangle up to 11 light formation.,2/27/2014,42.9667,-82.4,2014.0,2.0
2/7/2014 22:40,westminster,md,us,light,300,5 minutes,6 lights in 1-3-1-1 pattern changing speed and position near Westminster&#44 MD.,2/14/2014,39.5753,-76.9961,2014.0,2.0
2/7/2014 23:40,woodland hills,ca,us,triangle,1500,25 minutes,Bright row of lights over Woodland Hills.,2/14/2014,34.1683,-118.605,2014.0,2.0
2/8/2014 1:00,hockley,tx,us,sphere,3600,1 hour,Orbs that change colors&#44 hide among the constellations and wave back at us&#33,2/14/2014,30.0267,-95.8442,2014.0,2.0
2/8/2014 1:00,louisville,oh,us,triangle,600,10 minutes,Isn&#8217;t the first time we have seen these. Moved West to East. Red/Orange colored lights. They stopped and hover for a few minutes.,2/14/2014,40.8372,-81.2597,2014.0,2.0
2/8/2014 3:00,arlington,wi,us,triangle,30,30 seconds,Triangular Craft moving at high speeds- changing elevation several times- Orange perimiter lights- Red glowing/pulsing light in middle,2/14/2014,43.3381,-89.3803,2014.0,2.0
2/8/2014 6:00,manchester,nh,us,light,3600,>1 hour,Bright stationary ball of light in the sky&#44 early morning.,2/14/2014,42.9956,-71.4553,2014.0,2.0
2/8/2014 8:12,haiku,hi,us,light,30,30 seconds,Formation of three amber in color until 90 degree turn then red in color and very high speed to horizon.,2/14/2014,20.9175,-156.3258,2014.0,2.0
2/8/2014 13:15,tucson,az,us,other,2400,40 minutes,Black and silver writhing serpent like craft reflecting sunlight in direction to sun traversed sky over Tucson above airplanes which pa,2/14/2014,32.2217,-110.9258,2014.0,2.0
2/8/2014 18:00,chesapeake,va,us,light,5,5 seconds,Large bright blue light in the sky breaks into three lights and descends.,2/14/2014,36.8189,-76.2753,2014.0,2.0
2/8/2014 18:10,new york city (brooklyn),ny,us,sphere,10,10 seconds,3 trailing balls of green quickly flying a crossed the sky (under clouds) SE direction.,2/14/2014,40.7142,-74.0064,2014.0,2.0
2/8/2014 18:45,oildale,ca,us,circle,120,2 minutes,Round red and yellow light moving across the sky in Oildale&#44 CA.,2/14/2014,35.4197,-119.0186,2014.0,2.0
2/8/2014 19:00,boulder city,nv,us,cigar,600,10 minutes,Saw 12 orange light emitting crafts flying overhead.  4 in formation it seems and the rest following? idk.. lived here most of my life.,2/14/2014,35.9786,-114.8317,2014.0,2.0
2/8/2014 19:50,allouez (near greene isle park entrance&#44 facing bellevue st),wi,us,formation,300,~5 minutes,Facing Bellevue street to the Northeast (presumably by the WIXX building) I saw a Bright Red/orange Formation of lights in the shape of,2/14/2014,44.4775,-88.0161,2014.0,2.0
2/8/2014 19:50,davie,fl,us,light,180,3 minutes,Seven flying lights turned south and climbed into clouds.,2/14/2014,26.0625,-80.2333,2014.0,2.0
2/8/2014 20:00,eastpointe,mi,us,light,120,2 minutes,Did not seem to fly like a conventional aircraft.,2/14/2014,42.4683,-82.9556,2014.0,2.0
2/8/2014 20:00,fairhope,al,us,cross,7200,few hours,Having small fire with husband seen ufo in shape of cross with white  and green lights hover back and forth doing patterns in sky.,2/14/2014,30.5228,-87.9033,2014.0,2.0
